0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.056598752209534274,-0.025784383323471563,-0.013173355430193743,-0.030781003850653424,-0.007608991076781512,-0.024278156281269857,-0.021562297487216945,0.020168204867499373,-0.0014883644486303911,-0.002931897188491721,0.004089985196189195,-0.022858279727947614,-0.00017101707717800577,-0.027094676108591155,0.00011076475631785416,-0.034332169916733615,-0.0032727891395976268,-0.007720296826121831,-0.01641913527721981,0.005668662792765828,-0.0016137232268978307,-0.0026334871968528256,-0.014164791791142854,-0.017278995402050898,-0.0060874615301755005,0.005460690926396707,-0.008818255998896731,0.009896319354221684,0.010432905829533113,-0.012809631282377816,0.00811361005282375,-0.0010677134871795234,-0.0109514535913749,-0.005355060906929791,0.011776032255224014,-0.015552243306788097,-0.02065807601775785,0.06750967738958424,0.021883973199315825,-0.009327105260703504,-0.0029977739768555296,0.002413505950497048,-0.003311306635289934,-0.0010409456214085404,-0.0030269752884596536,0.008461998450230277,-0.0016985613261558757,-0.006464148520072946,-0.002113668248457096,-0.0048524618794513925,-0.016166705646694368,-0.012782079104724179,0.0022329755072045786,-0.0006352426561452804,-0.0019008271121270226,0.017648882078713117,-0.007959777722022488,0.008574578098949563,0.015963819876955287,-0.008693754097950836,-0.018395241003026586,-0.0035064881185807497,-0.0012995973377243958,-0.023162389433243592
0.08332866065869564,0.029199608381591673,0.00603878296065954,0.04459495926250854,0.01884619763463668,0.027521636043798602,0.022799777066045364,-0.024658791622000395,-0.0018612667660630434,0.005408365481675499,0.030806019034839656,0.0062055502672688665,0.01009370582157773,-0.0037415587953228066,0.009143591315858922,-0.00434659512063313,-0.004872838115626631,0.007632933610294907,0.012903779609663282,-0.010470804064529724,-0.010901768231339676,-0.012717953803910284,0.011906496007774825,0.011846696046605714,0.00656331046672555,-0.010371144511923792,-0.0013899512641521769,-0.0009232992596906904,-0.011572862901563981,0.008183401918000757,0.014145898161481674,-0.004875330466620769,-0.0042664369266068375,-0.00023758014889674645,-0.0012974197107958085,0.011474285657860342,-0.003316140856083107,-0.008434402475756848,-0.0010442675924975896,0.0011960214149146554,-0.01016079363288458,0.00598178114724313,-0.0017295680379198152,0.013880561120796598,0.002639444043646889,-0.0017160840878482266,-0.006260687523572146,0.003732648397478953,0.008088561603420403,-0.0007082070640012746,-0.0008220633004652663,-0.0021696819772283045,0.0011889508463788197,0.0034880264176852544,0.004971088011867193,0.002587394387969717,0.0029801664754867284,0.0030275041122283532,0.004288124058750402,0.00015820071272991884,-0.0027508134822202285,-0.0023518275377231775,-0.0037361046945418655,-0.0009317439693204971
-0.0557894502878698,-0.025065226012529425,-0.012804643100351003,-0.030139006057476856,-0.007680469214134538,-0.025803158850198998,-0.020173804745888497,0.01969311170487214,-0.0011735453273031245,-0.0028073338619702065,0.0040608464541836775,-0.022881039662209963,-0.0020523441554318087,-0.018882932820450744,-0.002758258723307604,-0.027028502752281858,-0.0024955063693487428,-0.006258914144510982,-0.013510029995861705,0.0046161380118284615,-0.0004967994363116719,-0.00869242263517981,-0.013361035355340651,-0.013925181624245915,-0.004107726403477225,0.0031141088183218807,-0.006225512569936323,-0.002453681146212584,0.007674057877310498,-0.007817819729514949,-0.004132349748185617,0.0018151495212563797,-0.007059202443837873,-0.004620810532104609,0.0028286384283149725,-0.013104824671835222,0.0032246732515404234,-0.00793173683204588,-0.0027167777494675025,-0.003594145492972001,-0.005689548590177573,0.004209053892242545,0.0002098726420025476,-0.005685587654922839,0.001389015693936466,0.010392651211176086,-0.008246099342674017,-0.01164911890400862,0.003378927971770375,-0.0044665970616962975,-0.0043222606623391216,-0.017548291194072925,-0.0015189416992535706,-0.0057473754098423604,-0.006566534912752398,0.015514844646861266,-0.001541330379170577,0.009884984603404359,0.007745389455735246,-0.00542406214929999,-0.005708944925044615,-0.0008830401754567779,-0.0022463130017397947,0.005728148097767942
0.08332866065869564,0.029199608381591673,0.00603878296065954,0.04459495926250854,0.01884619763463668,0.027521636043798602,0.022799777066045364,-0.024658791622000395,-0.0018612667660630434,0.005408365481675499,0.030806019034839656,0.0062055502672688665,0.01009370582157773,-0.0037415587953228066,0.009143591315858922,-0.00434659512063313,-0.004872838115626631,0.007632933610294907,0.012903779609663282,-0.010470804064529724,-0.010901768231339676,-0.012717953803910284,0.011906496007774825,0.011846696046605714,0.00656331046672555,-0.010371144511923792,-0.0013899512641521769,-0.0009232992596906904,-0.011572862901563981,0.008183401918000757,0.014145898161481674,-0.004875330466620769,-0.0042664369266068375,-0.00023758014889674645,-0.0012974197107958085,0.011474285657860342,-0.003316140856083107,-0.008434402475756848,-0.0010442675924975896,0.0011960214149146554,-0.01016079363288458,0.00598178114724313,-0.0017295680379198152,0.013880561120796598,0.002639444043646889,-0.0017160840878482266,-0.006260687523572146,0.003732648397478953,0.008088561603420403,-0.0007082070640012746,-0.0008220633004652663,-0.0021696819772283045,0.0011889508463788197,0.0034880264176852544,0.004971088011867193,0.002587394387969717,0.0029801664754867284,0.0030275041122283532,0.004288124058750402,0.00015820071272991884,-0.0027508134822202285,-0.0023518275377231775,-0.0037361046945418655,-0.0009317439693204971
-0.06987125191007021,0.09812400820362628,-0.011175171308351241,0.024204716483339026,0.00011880721243975612,-0.007988841832853808,-0.035956760414728194,0.057358127716867865,0.023447997164385045,0.027002356177831147,0.005935425648293946,-0.036748189618282176,-0.007112533908430514,0.018263950300625054,0.09724622705180104,-0.0639580684121374,-0.002895095777943284,-0.01876448212229489,-0.03041060955702731,0.0010897327031918053,0.007401808239116581,0.0056025181770811725,-0.0013064799892650812,-0.027062586645162937,-0.02031189858021527,0.04211175792033691,-0.01816459460370759,0.5872416660595232,0.17674962852215598,-0.1989950886407608,0.024814671543530797,-0.07072737687545297,-0.0028502662540821825,-0.0155481374702926,0.06523201188656001,-0.057885510017690586,-0.06770571104414856,0.08781721325579184,0.04858581294481695,-0.01704334152421585,-0.1258521230177298,-0.0823555574992817,-0.10584231201194716,0.0614506021665388,0.03258143509240022,0.02160664085896541,0.02476720912445896,-0.07963462548174807,0.034339495121044554,-0.1352273360336902,-0.08438886336127603,0.1333519268325233,0.2298962428409199,0.0009661568559833858,0.0736909488038049,0.1964568441963587,-0.1211616410475468,-0.1947491207581072,-0.07440759819651396,0.4950857731557002,-0.020742810332338,-0.030835367035116964,0.04348222226408622,0.09491179092543628
-0.059864852918704185,-0.024732123713993068,-0.014737361597425669,-0.0027820134208400497,-0.005485696892926708,-0.02537601345759154,-0.021685634795897774,0.02083997042583664,-0.0020552444957793745,-0.0006206174469199103,0.004229353712103061,-0.025581408659668424,-0.0008175408953237169,-0.03574484591690882,0.0038967894227943107,-0.03157634199434229,-0.0017910220404355375,-0.007887270078366156,-0.01557966496611878,0.014664833699199737,-0.004204675111861541,-0.0009359751120968262,-0.018390642183853275,-0.02360086437706256,-0.013076009284668564,0.011716591943078182,-0.012665500003442902,0.07135082774630283,0.03992605857311265,-0.020730789366216317,0.01489473753409921,-0.005633738699204811,0.0023790460790447986,-0.00220551738106114,0.013113752181652314,-0.025434297347553158,-0.043814845236468065,0.12622669795915045,0.0071813033615428,-0.005814167122687795,0.05607964645352155,0.04535984125409436,0.020349632254681286,-0.04325178047382861,0.01664831212138915,-0.0031749453979986715,0.02166129748883035,0.006887965668875745,-0.005188883419574336,0.009544958870683677,-0.02520532180331513,0.007951499141942221,-0.0374155704523494,0.024265099538474662,-0.01372825858467295,0.12612130290216,-0.03453170035322553,0.03378048289071108,0.03710386218650868,-0.02810216403592721,0.005290250202748793,-0.018157628943226544,-0.010991090216664123,-0.040584388957037434
-0.056128877566476734,-0.02538908751832785,-0.00894526820984828,-0.028621803205388107,-0.0068787844004432,-0.020833177975899723,-0.021577907232498708,0.02029504412133691,0.0005206536897804144,0.0001470170850610307,0.003397284269587984,-0.02151351767419093,0.000521960715845737,-0.024634465451177118,0.00019964955285918623,-0.03182438942392266,-0.0029385770702351982,-0.007285039191181442,-0.016102920031505676,0.003822994329476183,-0.001092996107831426,-0.004219913396850111,-0.01390097351348976,-0.003166940024755756,-0.005147583607798001,0.009206068371316094,-0.007262533774437264,0.07942075005356164,0.03134295293263968,-0.02195133880053441,-0.002741367733994698,-0.006428695846730814,-0.006281837457408207,-0.005580334704200884,0.008586712239580555,-0.016464136150346892,0.0007529194059091199,-0.020028096958455737,0.022460531079952162,0.013857864129334749,-0.029679784547977317,-0.036022383183371885,-0.027057889013648032,0.01750304069883729,-0.007214216357347409,0.006957046275921225,-0.007900934431204747,-0.01964703765588572,0.01029480757731612,-0.02937396048305305,-0.012804227503531959,-0.006507511897554787,-0.0026572066369591947,-0.01532102932714591,0.0013629416492481506,-0.029476434231908738,0.0012549291469062533,-0.0015553888735569915,-0.005774368042898732,-6.818524789202501e-05,-0.014148665768193671,0.003106069534585387,-0.0035763592305119436,0.0036008915377080905
0.08332866065869564,0.029199608381591673,0.00603878296065954,0.04459495926250854,0.01884619763463668,0.027521636043798602,0.022799777066045364,-0.024658791622000395,-0.0018612667660630434,0.005408365481675499,0.030806019034839656,0.0062055502672688665,0.01009370582157773,-0.0037415587953228066,0.009143591315858922,-0.00434659512063313,-0.004872838115626631,0.007632933610294907,0.012903779609663282,-0.010470804064529724,-0.010901768231339676,-0.012717953803910284,0.011906496007774825,0.011846696046605714,0.00656331046672555,-0.010371144511923792,-0.0013899512641521769,-0.0009232992596906904,-0.011572862901563981,0.008183401918000757,0.014145898161481674,-0.004875330466620769,-0.0042664369266068375,-0.00023758014889674645,-0.0012974197107958085,0.011474285657860342,-0.003316140856083107,-0.008434402475756848,-0.0010442675924975896,0.0011960214149146554,-0.01016079363288458,0.00598178114724313,-0.0017295680379198152,0.013880561120796598,0.002639444043646889,-0.0017160840878482266,-0.006260687523572146,0.003732648397478953,0.008088561603420403,-0.0007082070640012746,-0.0008220633004652663,-0.0021696819772283045,0.0011889508463788197,0.0034880264176852544,0.004971088011867193,0.002587394387969717,0.0029801664754867284,0.0030275041122283532,0.004288124058750402,0.00015820071272991884,-0.0027508134822202285,-0.0023518275377231775,-0.0037361046945418655,-0.0009317439693204971
-0.058516600280236634,-0.02599978375299568,-0.014134667824818875,-0.024963658577851645,-0.0076896564936397346,-0.028220831854324474,-0.022785554989982824,0.021202611904767486,-0.0007899935141225473,-0.0019223181909749831,0.004281106510647496,-0.0248248258585064,-0.00035184110306331746,-0.031211937258049938,-0.0009577981833739855,-0.03790317794117986,-0.004153633328693853,-0.005465582558642934,-0.018516966820251102,0.006673670121045712,-0.0009404519130227644,-0.0022364212394301365,-0.01700087703118953,-0.01841903190410925,-0.005651027391273015,0.006817399501227493,-0.009220619451740613,-0.0029646094190797514,0.010103348459854177,-0.008909834763249724,-0.0060761042181460044,0.0039887509463124035,-0.01137249224961068,-0.009520017381592057,0.0039706444933028575,-0.01730301594188326,0.005470302324621728,-0.012601804795643452,-0.0032448870141582233,-0.005798432348685514,-0.012581912942027266,0.003189234684544303,-0.002119321577934084,-0.007048825883723569,0.0019059449939355121,0.01624864039466576,-0.015657693343834444,-0.024930958485812726,0.008055483335936779,-0.008944612612877878,-0.007335737522387813,-0.0314561354339411,-0.0066462834890254965,-0.011155016811886029,-0.012830706063476156,0.029616126177608563,-0.0065794470159791655,0.01258425945239109,0.023018298235596108,0.005853937806752542,-0.007528840680041406,-0.005388519726020593,-0.001843789952645148,0.014641492087414812
-0.051768347469939385,0.057686471115755734,-0.018938734830428555,-0.06032189033885167,0.002461505176052445,-0.05419118522652972,-0.06610627129417848,0.07657129739362764,0.04996749452810778,-0.0005442516442968796,0.0636382618714324,-0.10106521397613087,-0.17262982074345956,0.09597869821533356,0.4005445559858792,-0.4240509190802084,-0.600904760032552,5.542853753230661,-0.2924808419470707,-0.6149323053427335,0.06289160053034344,0.32096142651030785,0.22277624171941554,0.188866293293834,-0.10594798513544644,0.010172769288210105,0.07159364149396069,-0.16852141441415214,0.40964485037680737,0.012698913490019273,-0.05790951694124845,-0.21278163451359214,0.017338964365970683,0.24528788776179505,0.04650545768412848,-0.34444113878475924,-0.030786289343814974,-0.00609253476268814,0.09627126752189268,-0.032338969082007,-0.03275527071082058,-0.0008003066246371818,0.055926675973000266,-0.0140977649188304,0.008294151553622708,0.015188632992748944,-0.018727202031879664,0.014177361318665385,-0.03211790387723862,0.017072185396173382,-0.0034384827352647216,0.017613013397455815,0.013410468561440007,0.032940615305577355,0.01524878219629493,-0.0476311940821003,-0.008990515656671047,0.005450380931898021,-0.005817168331059502,-0.12795953837655244,-0.0018773431641157512,-0.023969989453247745,0.026598445528036405,-0.01818662045486193
